  -4.0000000e+01  -1.0574911e+01  -1.0519730e+01  -1.0496407e+01  -7.1725966e+01
  -3.9921865e+01  -7.0155076e+00  -7.0898814e+00  -7.1276590e+00  -7.1725984e+01
  -3.9843731e+01  -7.4703040e-01  -7.6002531e-01  -7.6365275e-01  -7.1726314e+01
  -3.9765596e+01  -3.5327775e+00  -3.6257320e+00  -3.6733313e+00  -7.1726037e+01
  -3.9687462e+01  -4.5753743e-01  -4.6124058e-01  -4.6228845e-01  -7.1725600e+01
  -3.9609327e+01  -4.0331546e+00  -4.1196088e+00  -4.1625467e+00  -7.1725639e+01
  -3.9531193e+01  -5.2872324e-02  -4.4469911e-02  -3.8721912e-02  -7.1724446e+01
  -3.9453058e+01  -4.0365819e+00  -4.1283510e+00  -4.1727675e+00  -7.1724745e+01
  -3.9374924e+01  -2.4326654e-01  -2.5097707e-01  -2.5272613e-01  -7.1724005e+01
  -3.9296789e+01  -3.7025264e+00  -3.8255105e+00  -3.8832869e+00  -7.1723616e+01
  -3.9218655e+01  -4.4456394e-01  -4.4497171e-01  -4.4583026e-01  -7.1722304e+01
  -3.9140520e+01  -4.2221495e+00  -4.3088466e+00  -4.3511035e+00  -7.1720968e+01
  -3.9062386e+01  -1.1912897e-02  -1.4861294e-02  -1.5057362e-02  -7.1721335e+01
  -3.8984251e+01  -3.8091046e+00  -3.9262390e+00  -3.9833947e+00  -7.1718518e+01
  -3.8906116e+01  -2.1636206e-01  -2.2782678e-01  -2.3346869e-01  -7.1718176e+01
  -3.8827982e+01  -3.7863900e+00  -3.8918038e+00  -3.9444036e+00  -7.1719246e+01
  -3.8749847e+01  -5.2730446e-01  -5.2529941e-01  -5.2412220e-01  -7.1715810e+01
  -3.8671713e+01  -3.9667226e+00  -4.0921514e+00  -4.1539126e+00  -7.1714774e+01
  -3.8593578e+01  -2.3061526e-01  -2.3354118e-01  -2.3420911e-01  -7.1714000e+01
  -3.8515444e+01  -3.6951221e+00  -3.8178890e+00  -3.8786931e+00  -7.1711839e+01
  -3.8437309e+01  -3.6415278e-01  -3.6081296e-01  -3.5753663e-01  -7.1710440e+01
  -3.8359175e+01  -4.0313133e+00  -4.1311350e+00  -4.1787886e+00  -7.1707315e+01
  -3.8281040e+01  -2.1314610e-01  -2.2265998e-01  -2.2667256e-01  -7.1707370e+01
  -3.8202906e+01  -4.0298578e+00  -4.1398019e+00  -4.1943417e+00  -7.1705731e+01
  -3.8124771e+01  -4.9387500e-01  -5.0215681e-01  -5.0533444e-01  -7.1704577e+01
  -3.8046637e+01  -3.8444910e+00  -3.9501355e+00  -4.0015949e+00  -7.1702921e+01
  -3.7968502e+01  -1.8761687e-01  -1.8515139e-01  -1.8199923e-01  -7.1701098e+01
  -3.7890367e+01  -3.9911243e+00  -4.0977330e+00  -4.1501330e+00  -7.1697807e+01
  -3.7812233e+01  -3.8468860e-02  -3.6348547e-02  -3.4652556e-02  -7.1695197e+01
  -3.7734098e+01  -4.0713773e+00  -4.1588056e+00  -4.2009351e+00  -7.1693486e+01
  -3.7655964e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00  -7.1690357e+01
  -3.7577829e+01  -3.5845561e+00  -3.6707060e+00  -3.7139128e+00  -7.1687604e+01
  -3.7499695e+01  -4.3271797e-01  -4.3936220e-01  -4.4171095e-01  -7.1686927e+01
  -3.7421560e+01  -4.1486615e+00  -4.2642939e+00  -4.3187576e+00  -7.1683629e+01
  -3.7343426e+01  -4.3673078e-01  -4.4550171e-01  -4.4775624e-01  -7.1680251e+01
  -3.7265291e+01  -3.8851483e+00  -3.9829397e+00  -4.0319264e+00  -7.1676230e+01
  -3.7187157e+01  -3.5075533e-01  -3.6028701e-01  -3.6387816e-01  -7.1674785e+01
  -3.7109022e+01  -3.9993299e+00  -4.1211266e+00  -4.1806621e+00  -7.1669586e+01
  -3.7030888e+01  -6.6410057e-01  -6.6196635e-01  -6.5988088e-01  -7.1667111e+01
  -3.6952753e+01  -3.8175756e+00  -3.9208604e+00  -3.9727132e+00  -7.1667361e+01
  -3.6874618e+01  -5.9788497e-01  -5.9990175e-01  -6.0145661e-01  -7.1661073e+01
